tweet_id,tweet
575951532660662272,How long until Kat heats up her crack pipe over the BBQ? #MKR
575951527057072128,"Can not stand the head on Kat, horrendous person! #mkr"
575951408479899648,"Meanwhile, Kat is poisoning the lake #mkr"
575951242440019970,Positive Polly just fucked off to the pancake line #mkr
575951228368089088,"""@fee_bee_63: Kat is a completely rank cow but by God Annie is annoying #mkr"" But Kat's way more annoying and unbearable then Annie is"
575950466376323072,"The elderly Chinese gentleman hasn't heard of bubble &amp; squeak before, and steps away from the insane red head squeaking at him. #MKR"
575950346415017984,"""I'm trying so hard to be charming"" - Annie.  I have nothing to add.  #mkr"
575950340828209153,I'll help with the dough Sheri and Emilie im coming !! :D #mkr #hungrycampers
575949567373373440,"Whoa. Nice, uh, ""impression,"" Celine.#elephant #nailedit #mkr"
575949344882335744,Also - Kat is a completely rank cow but by God Annie is annoying... #mkr
575949313760567296,#MKR REALLY WISH KAT WOULD JUST GO TO SUDDEN DEATH FULL STOP.
575949036504547328,I wonder if Kat will ask everyone if she can bum a durrie. #mkr
575948244418633728,Oooh.  applications for 2016.  Can I sign up to be the bitchy cunt.  #mkr #cuntfacebitch http://t.co/nXcRIWYLa0
575948108531527680,Kat's not a morning person. Or a midday person. Or an afternoon person. Or an evening person. Wait. Is she even a person??  #mkr #MKR2015
575947951207424000,I need a Drink or 5. Watching &amp; listening to Kat just does my head in #MKR2015 #MKR
575947892172574720,"Celine does a good elephant, she's obviously had practice #mkr"
575947867774283776,RT @UnderYourPorch: Did Celine just make an elephant joke? Girl your making it too easy #mkr
575947797565861888,"RT @KelAnne_: Bit rich calling other people elephants, Celine and Vicky. #MKR"
575947744222797825,Shut up Kat.  #mkr
575947707807744002,Because gas BBQs are for wimps.  #mkr
575947595933089792,Ash would know all about poles. I can tell. #MKR
575947475455885314,Kat's dealer obviously delivers #mkr #whatdrugproblem
575947439229681664,Looks like shit #cuntandandre....not surprising #mkr
575947218462507008,Oh kat.... never mind #cuntandandre #mkr
566307635373559810,RT @echofade: @freebsdgirl @angryaussie You fucking liar. He didn't send you shit and you know it. Go lose some weight so you can use a dif…
552708750721953792,@srpl82mrc Oh no! Another one of Mullah Oktar's mindless bimbos here to repeat what he told her to say.
553019765397016576,@azmoderate @JoeWSJ Be a man. Stop babbling and squirming and admit you were wrong.
554137242554232832,@BadeOzcelik Where does Oktar find all of you bimbos to endlessly repeat his stupidity.
555197818252836865,"@SumbelinaZ @IronmanL1 @Hatewatch Sorry bitch, you did your research in your own asshole."
555198118602747904,"@SumbelinaZ @IronmanL1 @Hatewatch Yeah, bitch, they did this. http://t.co/TAy4HpdRh5"
555222454319079424,@flatspaddler1 @SumbelinaZ @velvethammer @IronmanL1 @Hatewatch In the meantime the bitch looks right past the genocide of Boko Haram.
555385338391052288,@SumbelinaZ @TIB2016 @IronmanL1 @Hatewatch You have to be extra stupid to be a woman and follow #Islam. http://t.co/F7ZtyNBDrQ
557357574169694208,@drimranqamar She is lying.
557366400721772544,"@Ammaawah @jm111t Come on Ammarrah, have some pride and dignity.  Believe in yourself.  Don't let Islam make you inferior."
559539513953759232,@NewEraJihadi @ShamiAnalyst You are too pussy to handle Kurdish girls.  Western boots would turn you to worm meat.
559540285756043265,"@NewEraJihadi @ShamiAnalyst These are Deash guns, cunt. http://t.co/wInj8aWbla"
563366349024423936,@semzyxx @owais00 I know it's hard for a Jihadi bitch to understand but reading comprehension is all that is required.
563366597641789440,"@semzyxx @owais00 Here's the trick. When she says she was six years old, it means that she was six years old. Got it cunt?"
563366893336023040,@semzyxx @NAInfidels @owais00 The Hadith are real bitch.  I invite anyone to look them up anywhere and prove you are the liar.
563367500360867840,@semzyxx @NAInfidels @owais00 Thanks for proving conclusively that you are a lying cunt who contradicts all available data.
565178311630798849,@JenniferCohagen @PCraigRoberts A Putin paid bitch supporting the Russian dictatorship.Russia is a kleptocracy at the bottom of human rights
567202819841613824,"@EnaLolena @Roostrwoodstock Oh look, another lying Putin paid internet propaganda bitch. http://t.co/1njm6SN8K5"
567355005896626176,@Roostrwoodstock @EnaLolena Your friends were not drug out of their home bitch. Every word out of your mouth is a Putin paid propaganda.
567537504832589825,"@AliTahmizian Kardashians need to be forgotten, not emulated."
567540372453076992,@Raja5aab @Quickieleaks Now ten dead pussies.
568562149217296384,@KellyTurner99 @buellerishere But bitches like you will only speak of the 1 or 2% killed by drones. Against your own culture every time.
568580080571559936,"@KellyTurner99 @buellerishere Not bitches, just you."
568831417985019904,@DianH4 @ExposeFalsehood I think you are pretty stupid.Girls are not even adults when they are 15. At 9 they are children playing with dolls
570039469597831168,"@brushyblues @KellyTurner99 I keep hoping for her brain to engage at some point, but all factual evidence just zips by unnoticed."
571462463847182336,"@CavusSeyit ROFL. I just looked at who you follow, and I see three of Oktar's bimbos on your list.  Yeap, I can always smell an Oktar zombie"
571489580265824256,@uygaraktas Do the IS cunts think they can stop air strikes by hiding behind captive civilians and crying about their deaths?
571890078613544960,"@CavusSeyit I read the Quran, bimbo follower, it's a violent, barbaric, murdering, sexist, stupid, genocidal pile of steaming shit."
573632455929819137,@ZackFord @femfreq So stop crying and make some movies with female protagonists. Or is whining all you are good for?
573635368710332416,@HegartyKatie @BlaBluebBlib79 @kelly_o_hara Unless you compare women and men with same profession and experience you are just a sexist.
574695282379595776,@MatarMalak @MaxBlumenthal And Blumenthal fights for the abusers of women. http://t.co/IyIaF7d8mN
574729780404187136,RT @davidbritain7: @JihadistJoe Dedicated to all those women who marched to celebrate International Women's Day without denouncing Islam ht…
574963890284457984,"@haroonstyles @greenlinerzjm @halalflaws Hey bitch, the reference numbers are right there. Go get a copy of the Hadiths and look it up."
574969117158940672,"@pixieyas @halalflaws @biebervalue @greenlinerzjm No bitch, I copied it from the Hadiths. Go look up the Hadiths yourself bitch."
574969530914467841,"@pixieyas @greenlinerzjm @versacezaynx @nyazpolitics What does your Quran 33:33 say, bitch."
574981576473210880,@halalflaws @AMohedin @islamdefense @haroonstyles @greenlinerzjm It says women must stay at home and not display themselves.
574982623778316288,@AMohedin Again skipping what you don't like. It says that men are in charge of women and men are superior to women. http://t.co/5mAnQbibj1
574982904243097602,@AMohedin And at the end it clearly states that beating women is an option if that's what it takes to make her obey.
574984044628209665,"@AMohedin It doesn't say ""mentally beat them"". It says, ""beat them"". You are sugar coating for the kiddies and women."
574984476037505024,@AMohedin Being strong physically does not mean strong mentally. The verse clearly says that a husband can force his will on a wife.
574986036608028672,@halalflaws @haroonstyles @AMohedin @islamdefense @greenlinerzjm So 33:33 tells women to stay home and cover up.
574986340011388929,@halalflaws @haroonstyles @AMohedin @islamdefense @greenlinerzjm And 4:34 tells women that men are superior and that husbands can beat wives
574990234624004096,@AMohedin What is it that women lack that requires two women witnesses to replace one man?
574992544783691777,"@AMohedin Okay, we have women being physically inferior and the either emotionally or mentally inferior in some way."
575151333235257344,@halalcunty @biebervalue @liamxkiwi @halalflaws A lying Taquiyya bitch with zero followers opened an account to feed me bullshit.
575781555437617152,RT @marklevinshow: Hillary simply doesn't have the character to be president. Enough with the narcissists and nihilists. http://t.co/x3PZfY…
575872450359005184,RT @stardust193: Algerian Sheikh: We Have No Need for Women's Rights http://t.co/JYg4E9LtEr #Islam #Sharia #WomensRights
576111135713169408,RT @YoungBLKRepub: Let's Delete Hillary! http://t.co/4aDlRaWDQ3
576111595366969344,RT @thehill: Did TIME magazine give Hillary Clinton horns? http://t.co/mdCTjPyYbK http://t.co/1on85FUcv5
576257449482555392,@RaniaKhalek @MaxBlumenthal Except that there was no such sexual torture and she is a lying bitch.
576615792185212928,@dankmtl @PeaceNotHate_ Undoubtedly you jerk your cock to every new Blumenthal tweet.
576696589076434944,@AAlwuhaib1977 @dankmtl @PeaceNotHate_ The only time that bitch ever sees the inside of a church is when she brings supplies to Muslim ....
560159989642588161,RT @AsheSchow: Yet another student settles with university over an unfair process resulting from campus sexual assault hearings: http://t.c…
560181343926353920,"RT @CHSommers: How NPR helped create the current panic over a phantom campus ""rape culture."" @jonathanchait @sullydish @davidfrum http://t.…"
560191214344224768,RT @AlMartin2000: @Jackbarnesmra @AVoiceForMen @girlwriteswhat @JustLaurenB @BlackBeard20096 @MT8_9  Da womenz.. dey be sooo oppwessed! htt…
560235497902321665,RT @mylittlepwnies3: People praising an uncreative #Ghostbusters cash in because it panders to their gender politics says a lot about moder…
560293687738265601,"@aamattyhealy Bet I can prove that you, like most feminists, oppose equality quickly, A B or C? #WomenAgainstFeminism http://t.co/QFTAQLYtNd"
560299163200815104,".@aamattyhealy You won't answer, like most feminists, because the answer exposes your OPPOSITION to #equality.  You fool only yourselves..."
560302766875480064,@TheGags29 You make many baseless assumptions and decide they are facts.
560313899099373568,"@TheGags29  Nope.  Jessi and many other feminist's love our male tears, though... http://t.co/Z4ruzPBa73"
560443767325753346,"@BristolBen @aamattyhealy FTR...I'm an ERA, not MRA.  Term MRA is flawed for same reason as feminism...gender specificity."
560481970338430977,".@JenLawliet @SwitchManZZZ Actually, I explained nothing.  I asked YOU to think for YOURSELF and answer a question... http://t.co/AB9iGgTZPh"
560506268893585408,"RT @asredasmyhair: My response 2 feminists' ""not all feminists are like that...feminism is about equality"" argmnt #WomenAgainstFeminism htt…"
560509487115943937,"@MGTOWKnight Feminists think very little of women, it turns out..."
560509571421442049,"RT @FO7935: 40 year old woman marries herself after she can't find Mr. Right, goes on honeymoon to Dubai lollol omg stop http://t.co/dfcIAN…"
560556981506019328,"@Galaxy_Allie No, feminism opposes choice of parenthood via financial abortion for men."
560572503853371392,RT @g56yu: Men must prove a woman said 'Yes' under tough new rape rules - via @Telegraph http://t.co/Ul9legKnYy
560583821817430016,"RT @Kal1699: @MT8_9 I can't favorite enough! What reproductive rights do men have? None! ""Keep in your pants!"" ""Takes two to tango!"" ""Men s…"
560593786473312257,RT @pmb527: #GamerGate obviously Madden is a sexist video game series that refuses to add female characters. #TweetLikeAFeminist
560596041305980929,RT @chadfelixg: Because being female is the *only* quality a person should be judged on. Got it. @AmandaMarcotte
560651101058633728,"RT @ryanklang: I need #feminism because male happiness oppresses me. Fight #manpiness. Not to be confused with #manpenis, fight that 2 #Twe…"
560652455734939650,"RT @p4ndiamond: i love equal rights, fuck men , i love men , men are rapists ,not all men i care about MGM , LOL HIS DICK GOT CUT OFF #Twee…"
560802146992791553,.@tim_geelen @eaballesty The wage gap is debunked lie and RAINN says rape culture is fairy tale that distracts from stopping real rape...
560805153113391104,@eaballesty @tim_geelen Seems she did have plenty of time to deny evidence and arguments...just no time to make them...
560806980018012160,@eaballesty @tim_geelen  OK.  Whew.  That's good.  Get a real degree and forget this poison of victimhood known as feminism.
560811113068376064,@yunglibertarian I keep trying to explain...GOP needs CO to get to 270.  Nominate a Drug War-rior like Romney and you lose CO...and the WH.
560828359559905280,.@tim_geelen @eaballesty Not true.  Feminism is also about getting free stuff and using benevolent sexism/chivalry to their advantage.
