Text,Class,Type
8. junija se je schumannova resonanca za kratek čas dotaknila vrednosti 470 Hz. Danes je na 335 Hz.  Ne spomnim se takšnega delovanja! https://t.co/m9Z6YMkKGY,0,
@Elfeanne @Skravzlana @DellaSpina_si In potrjeno ima čisto huda očala! Kar ne morem jih dol dat 🤓😅,0,
Trčila v dve skulpturi na sredini krožišča  https://t.co/2mEnateQCJ https://t.co/RnsftsogzL,0,
Naš planet bodo prizadeli še bolj veliko bolj grozljivi vremenski dogodki kot sta orkan Irma in Harvey. https://t.co/IuRLuZccqG,0,
"@Pertinacal @BojankaStern @FAKTOR Aljuš, z veliko večino tvojih izjav se strinjam. Po lastni izkušnji vem tudi, da je pravi način aktivno komuniciranje oblasti z mediji. Mediji rabijo zgodbe. 4. veja oblasti je pomembnejša od vseh 3 formalnih. Toda vloge izvoljenih poslancev parlamenta si pač ne morejo uzurpirati",0,
"@MichKo1 @KARANTANEC @lucijausaj @blagovestGB Ja je, le pejd, so sami taki sosedi; če so pa najboljši pa presodi sam...",0,
"To bo zanimiva tiskovka Janše, saj bo potekala v družbi njegovih strankarskih tovarišev in oboževalcev z ulice. #patria",0,
"Noro, na Štajerskem je že 11 okuženih!!! Pa vsi so zaposleni v zdravstvenem domu. #vsibomohin",0,
@strankalevica Državni zbor RS je na redna julijska 9.. julij 2020 sprejel 4. koronski zakon z ukrepi za ohranjanje delovnih mest in sledilno aplikacijo. Pomisleki glede sledilne aplikacije https://t.co/HnXVuwBfu8,0,
"Evo pa smo tam. Vse je res, zdaj pa pridi normalen skozi z @Nova24TV pa @SpletnaMladina Good luck🍀 #Toplovod",0,
"Sem šel malo v gozd. Našel sem dva jurčka, dve lisički, osem Sirijcev in 2 Afganistanca.",0,
"@ZigaTurk Glede zavisti je treba biti širši, bolj univerzalen. Kdor ni fouš, ni hlapec. Kdor ni fouš, ni socialist!",0,
@DarjaPot zapri vrata kopalnice. naslednje jutro bo problem resen z muhino omaganostjo.,0,
@Mateja13152294 @meteoriterain Da kjer na Kubi je boljše zdravstvo kot Ameriki.,0,
SPIRIT - Javno povabilo za nabor in izbor podjetniških in poslovnih dogodkov v letu 2017 https://t.co/VjmSSjegRV,0,
"@IPirkovic Itak. Kdo drug, izvzemši RTVSLO, bo pa še tako korektno posredoval vladne domislice.",0,
@petrasovdat To je v primeru ko so še na sušilu in s tem najbližje roki. V omari so seveda poparjeni.,0,
Organizirano prostovoljno gasilstvo na Slovenskem praznuje letos 150 let https://t.co/BbciTyHp8U https://t.co/ZjCSFdmgyV,0,
"Možgani imajo sposobnost, da ustvarijo sliko iz njenega negativa. Preizkusi na lastne 👀. Osredotoči se na 🔴 na... https://t.co/BMC2myXGoh",0,
@ZigaTurk @DavidNovak17 Tako je. Vsake pol metra eno solato. Pa težke zadeve na začetek da nardiš oblogo na vozičku. Vsakič zmagam. #hofer,0,
Tradicionalno kamniško Miklavževanje ob pobočje Malega gradu privabilo številno množico. 🙂🎄🎅🎁  Visit Kamnik https://t.co/X7hoOxo4Fb,0,
"@STA_novice Kaznovati Nemca! Zavarovati Tanka! Red v DZ! Dress Code! Vsaj osnovni. Prepoved majic z liki totalitaristov, psihopatov in množičnih morilcev!",0,
"Namig: če se depiliraš, izgubiš še nekaj dodatnih dekagramov. #samopovem #BiggestLoserSLO",0,
"Zakaj se v zdravstvenih domovih ob odhodih vsi pacienti poslavljajo s takim zamolklim, napol požrtim in komaj slišnim ""svinje""?",0,
"@rokomavh srečno, vse kar se izboljšuje so plače, manupulacije pri učbenikih, negativna selekcija kadra itd.",0,
"Pozabil sem kupiti 6kg čebule, ki bi jo moral narezati za jutrišnji golaž. Za zjokat.",0,
"Kljub izjemni napetosti si ne morem pomagati, da ne bi opazila čudovite obrazne strukture Dancev #CRODEN #WorldCup18",0,
@AngelMaya7th @tomltoml Moja izjava za javnost ostali pa bodite doma in jokcajte kako levičarji uničujejo slovenijo https://t.co/DLZMLjo27B,0,
"⛔️☪️  Resnica, ki je #Leftardi nočejo slišati, zato so ta video Norme Korošec na fb izbrisali.  #SlovenijaZapriMeje https://t.co/82zuvcP9kJ",0,
SENIORSKE NOVICE: Prvi slovenski dan možganov - Terme Šmarješke Topl... https://t.co/srYNQHJB2O,0,
"@SumAndreja @DominikCevka @MatevzNovak Že zdaj se najdejo taki, ki so s skednja padli. #brownies",0,
@LukaSvetina @ZanMahnic To bomo rešili. Tako ne gre nikamor. Največji krivec je tu #MOP,0,
"Evropi se obetajo boljši časi, saj je dobila prvega varuha človekovih pravic. In your face Putin!",0,
"Držite se! zaželim drevesnim listom s sladkim zavedanjem, da nas bo jesen kot vselej premagala.",0,
"@juremes a odpuščanje je to, da si čez teden pobil 5000 Indijancev, v nedeljo pa šel k spovedi in ti je vse odpuščeno heh...",0,
En ris tvita iz zivalskega vrta ostali #risi se borijo v sociju. Ajde fantjeeee. #slovenia #Sochi2014,0,
"Komentar, @FranklFin: Kako, stari teleban, kupujem po internetu in zgodba o prodajalcu svetovalcu https://t.co/hmcmMPmMgL",0,
Zastavljanje vprašanj nosilcem oblasti je ključno za nadzor in demokracijo ter je osnovna naloga novinarjev. https://t.co/9lLIPRJeUv,0,
"@BizjakSelma @MiroGec65 @Nusa106 @julijaceh Nekako velja, da otroci niso tako ogroženi ali celo niso. Če smo jih naučili varno hoditi ob cesti, jih bomo tudi kapljične higiene, ni vrag. Generalne preventive s cepivi žal ne bo nikoli.",0,
"@5RA_5RA_5RA @vladaRS Potem pa ne vem, se nisva dobro razumeli? Bom pobrisala moje tvite.",0,
@KatarinaDbr To je bilo najverjetneje namenjeno na krožnike italijanskih gurmanov. Najbrž dobro plačajo.,0,
"Pozdravi svoje telo z meditacijo  ""Bolezen je vedno klic po spremembi. In dobro vemo, da kadar nismo zdravi, trpi... https://t.co/8rayz2ZaR1",0,
"Je tvoja ventilatorska pečica tvoj najljubši TV program? 17.2. ob 18:20 se bo vse spremenilo. Prihaja ""Ana kuha""! http://t.co/65izzlTX",0,
"@DC43 dejte si punce omislit enga fejst ljubimca, pa puste nogomet pr mir, pa bo in velik golov po sredini in podaljški ;)",0,
"Sovjeti so doživeli vohunski debakel, ki ga ne bodo nikoli pozabili, mi pa še manj.. Novichok, Zazdarovje.",0,
"@KTHopkins Macron, kam si pripeljal Francijo, s svojo multi kulti,  da jo morajo braniti državljani !ODSTOP! Z Francozi sem v duhu!",0,
"@AnkaLesar Nekatere sčasoma. (Ene hitreje, ene nikoli) postanejo čisto simpa.  Pa sem drugače čisto pasji.",0,
"@Tjasa_Justin @iztokgartner Zraven ima še 21 milijonov, ki jih ne namerava vrnit, nekaj nepremičnin, range roverja, ni da ni.",0,
"@PerunKladvoroki Očitno so tiste ženske, ki so gospodinje zelo pogumne https://t.co/Pr1thWsuUB pač ne bojijo vročine.",0,
Čebula iz Austrije! in to čisto zanič. Kam smo prišli. Jutri bo treba po novo čebulo za golaš.😫😡,0,
"@jezandr4 @Nova24TV Samo a ni socialiste sram, da uporabljajo avtomobile kapitalistov??! A ne bi raje svoje vozili; Lada, Moskvič...",0,
"Grem spet v KR,bi se kdo javil,da počasti ? naj napiše kar v https://t.co/SadDvDuFyC vedu,kje se ustavit😂😂😂",0,
"@stanka_d @RSustar Vsak, ki ima tezave z dihanjem, je hospitaliziran. Torej primerov ni. Vsaj trenutno. Niso vsi na respiratorjih. To je zadnja faza.",0,
@Elfeanne Aja meni ravni lasje potem stojijo do naslednjega pranja.. Potem pa kodralnik.. Pa revlon UniqOne sprej toop je pa mas ga 100 let,0,
"Če je ponosen, je fašist. Ergo Maister ni ponosen Slovenec. Ali pač? #levičarskaUganka https://t.co/2z1RJXZ9fV",0,
"@JakaDolinar2 @masa25golob @vladaRS @MiroCerar Moraš se zavedati , da vzgoja ,ki pusti globok pečat ni nekaj , kar bo rešil internet",0,
"Pobuda, da #lpp ne bo popolnoma polepljen, je uspela. Zdej rabimo samo še pobudo, da si potniki na #lpp ne strižejo nohtov.",0,
@thenewestaj @luciiaskos @KatarinaJenko Ma dejmo kr žico nazaj okol potegnit. Kaj  majo sploh za hodit iz mesta.,0,
"@primorec3 To je vabilo na obravnavo,  vse ok. Če bi bila tožba bi bilo pa nujno osebno vročanje.",0,
"@lavkeri zelo kulturno povzel @TarcaRTVSLO v kateri je ""blestel"" Iztok Čop. https://t.co/v5Z5VmeOhQ",0,
"@MGruden @pengovsky Matjaž, kapco iz alu folije na glavo, na moškost pa ste na varnem pred vsemi tegobami!",0,
NAŠ SKI OPENING SKORAJ RAZPRODAN! Na voljo samo še 10% kapacitet! OGLEJ SI AFTERMOVIE LANSKEGA LETA... https://t.co/d9Pd3vrEvL,0,
"Berem do polnoči, potem mi pa niti ogromna skodelica kave zjutraj ne da moči. #kafetarime knjižne moljke",0,
@meteoriterain @karmenca1 @Kersterin12 @JankoMarin @rokomavh @JackssonJoe Tisti so od sosedof interneteje vlekli 😳,0,
Zaradi podnebnih sprememb v gozdovih smreko nadomeščajo listavci https://t.co/9THNCmFtsm,0,
@JaniModern Je Pezdir kar veliko reklamo naredil za to poročilo in dvignil pričakovanha.,0,
Najbolj vroče darilo: EXIT časti še 2 festivala in te pelje na morje - https://t.co/1RMxwEjVh0 https://t.co/Xw4ckcmql6,0,
"Mladina izmed vseh medijev pri nas praktično edina zagovarja, da je treba demontirati lažni zavarovalniški sistem. https://t.co/9HkL8eABkJ",0,
"V Sonyju so se pohvalili, da že osem let držijo prvo mesto med ponudniki brezzrcalnih fotoaparatov. #Photokina18",0,
"@AljosaDragas No, nekaj naštetiih je že straih mojstrov, ki so res katastrofa. Boljš, da ne naštevaš naprej, ker....",0,
@Selestenje @uporabnastran @petermohorcic Scistis neodvisno particijo na disku telefona. Appi niso povezani s tem.,0,
Kako se obleči za delo od doma? Tukaj je 13 izvirnih rešitev https://t.co/QL0DUD1Xzg https://t.co/a9F8lrKjfH,0,
@crico111 Tam ga se rinejo po moje se zenski faktorji ( dominantna mama ). Sicer imate vse prav.,0,
"@toplovodar @Val202 Zagovarjam princip vodenja z zgledom. In drugič, vse je odvisno od kulture podjetja. #nebuloze",0,
"Tisto, ko se res fino usekneš in se veseliš, da boš zdaj res fino zadihal, potem pa umakneš papir in se ti iz nosa usuje kri.",0,
@opica @DKosir7 @Korljan @DC43 Predvsem zgodbe o takihle “Grace” posredno minimizirajo resne zlorabe in posilstva.,0,
@MitjaIrsic Fundamentalistično teroristično organizacijo ta tip primerja z TO ? https://t.co/ktUSAlTOtK,0,
Chuck Norris srečal koronavirus. Vsled tega je koronavirus 30 dni v karanteni. #hecmorabit,0,
"@dragica12 @Margu501 Sem poizkušal prepričati brado naj se mi preseli nad obrvi. Ni šlo. Je, kar je... bacili pa to...",0,
"Evo, #lpp potniški center na Bavarcu, hitri, prijazni in učinkoviti. Polepšan dan in seveda #pohvalanadan @lavkeri",0,
"""Copatarji se dobimo in debatiramo o stvareh, ki se nam dogajajo doma."" - Društvo copatarjev  #zdajsevrti",0,
"Triglav ma res hudo ekipo. belgijska legenda Wilmots, Iztok Mlakar, Sašo Udovič, Mertelj, Primož Gliha, Zoran Milanović, Domen Kumer in na vratih @illegall_blonde. Topšit! https://t.co/Yag5wazO1N",0,
"@mojcaskrinjar @UtripLjubljane Peroni so previsoki,marsikje v Sloveniji pri starih progah--ne samo v Ljubljani",0,
@Donfarfezi @tasosedova Taxiji majo danes enega izmed top 3 prevoznih dni. Bolje da ga zdaj narocis za ob polnoci nazaj,0,
"@Fias33 @VaneGosnik ...Dražgoše so že posneli, se spomnim Gojca z mizraljezom gaziti po snegu...",0,
"@cashkee ajebela.. jaz pa zgoraj bil pameten :/. good luck, da žena čimprej pride!",0,
"@prerok @BostjanJerko @MarkoPavlisic Ne. Zato, ker so Slovenci nesamozavestni častilci vsega tujega.",0,
"Slakonja glavna tema na soc. omrezjih. Nekateri zadovoljni, drugi pa bi voditelja utopili v zlici vode. Je tak hudo? #jebellacesta #CEljanSi",0,
"@_TineB_ @Pandorable12 @jalen_vita @Medeja_7 @RomanaTomc @vladaRS 1. Obsoditi bi morali vse totalitarne rezime. 2. V vsaki skupini se bo nasla podskupina ljudi, ki bo ekstremisticna. Vecina protesnikov izraza svoje mnenje mirno. Potrebno jih je slisati in ne ponizevati/diskreditirati na vsakem koraku.  .....",0,
"Ko, bodo v Ljubljano ""prikolesarili"" fantje z Massey Fergusoni, Fendti, John Deeri in New Hollandi, torej tisti, ki nas  hranijo, bo okupacije v 26 slikah hitro konec. In nemara bo nekatere odneslo celo do Belega grada, druge pa nazaj v Bruselj.. https://t.co/u5sltqWaaz",0,
"2/Krivci so tisti »naši«, ki so banke pripeljali do bankrota. Pomoč drž. spravlja v neenakopraven položaj ostale, ki se morajo reševati sami",0,
Koliko ur bi zdrzal prizgan digitalni fotoaparat na funkciji snemanja in na AA baterije?,0,
"Novinarji @RTV_Slovenija, bi morali predstavljati steber četrte veje oblasti, ne pa orodje v rokah katerekoli politične opcije. RTV prispevek, ki ga plačujejo državljani, omogoča, da lahko zgodbe raziščejo, ne zgolj površno, zaradi česar, se po nepotrebnem nervira državljane.",0,
"@LajnarEU Ne, nisem za kazen s počepi. Ampak, da pa gredo tastari ovadit učiteljice na policijo zaradi počepov?! #kretensko",0,
Kronometer kot športna disciplina še nikoli ni podrl toliko nedeljskih družinskih načrtov 🚴‍♂️ @giroditalia @rogla,0,
"@petracj @PrometejDD @SikkPuppi Škoda par krasnih, razumnih ljudi, da so v SD.",0,
"včasih so bile opice tri, ena si zakriva ušesa, druga usta in tretja oči, sedaj potrebujemo še četrto, ki si bo zakrivala pametni telefon",0,
"Tečen bom!, sem površno z sms sporočil sosestankujočim. (To sploh ni nujno lapsus calami.)",0,
"@MetkaSmole Kako so pa steli tiste, ki so se utopili.  A so bili zraven in sojih steli. Bolj verjetno je to propagandni fake nees",0,
#halloween #znižanje cen praznovanja novega leta se izteka! Izkoristi priložnost za nepozaben  #party!  #novoleto... http://t.co/gyoAepNbm7,0,
Z marcem se v Lidlu obetajo višje plače za prodajalke in prodajalce https://t.co/NPI3oMCRsh,0,
"PV poziva, da naj v obdobju med dvema dražgoškima proslavama obmolkne sovražni govor #butale",0,
Samo zavarovalnica (#generali) si lahko privošči reklamo dolgo minuto in pol v elitnem terminu. Dvakrat!,0,
"Morali bi iskati rešitve, da bi bila aplikacija najbolj varnostno ustrezna in bi jo bil največji del prebivalcev pripravljen uporabljati (v komentarju uredništva)  https://t.co/Zrg50vb5nH",0,
"@reform_si Eh , sej bo fotr odkupu nazaj   Pa nau Zoki gledal RAJE  na svojev pragu 😂😂😂",0,
"🗣 | ''Treniramo na polno, jutri pa nas čaka še druga pripravljalna tekma, kjer bomo poizkušali še dodatno izboljšati našo podobo,'' ~ Dohyun Kim.  Več na: https://t.co/3IkNOQBFe5  #Since1920 #ToJeNasaZgodba #100LetRumeneDruzine https://t.co/6BzxK91UXK",0,
"@SDS_Ljubljana @AnzeLog Naj na gradu spet zaplapolajo, evropska , slovenska in lokalna zastava",0,
Zunaj nedostopne ektravagance #CES2019 ni prinesel prav veliko otipljivega. Kar pa za ta dogodek ni nič novega. https://t.co/ZPsO2a4BuM,0,
Trikotnik nikoli ne reče: ''Uživajte v krogu svojih najbližjih!'' #geometrija,0,
"@iztokgartner nujno. Res toplo priporočam. Me pa ne preseneča, da ga niste videli, ker je zadeva totalno spregledana. Škoda.",0,
@MatejTonin @vladaRS @NovaSlovenija Dajte malo poostrit nadzor ker eni delodajalci to lepo koristijo in delavci čakajo samo na papirju....,0,
"@protoreakcionar Vsaka ima 5 otrok, nonstop prihajajo novi... domoljubi se ukvarjajo pa z guidotom in kučanom",0,
"Ptujčani pripravite se na migrantske centre,županja Nuška bo poskrbela za to https://t.co/JHaLcRHMVT",0,
"@DKopse @PLP65950511 Me prav zanima, kaj bi na tole rekel Pavle Čelik, ker se je ravno na tem področju uril v Franciji.  https://t.co/IDYTWIw53E",0,
"Je bila, v zakulisju. Potem pa se je dvignil zastor in navdušeni otročki so zaploskali Rdeči Kapici. https://t.co/MLSnIVXyZi",0,
"K'o mi taki tipi dvignejo pritisk, ejjj 🤨😠 Ko pa rabijo predavatelje za medicinske fakultete in zdravnike ob pomanjkanju kadroF, pa jim niso ""balkanci"", mater 😠  P.S. Sledi(te) spodnjemu TW 👍 https://t.co/6NotzsunJQ",0,
"Sej je fajn, ko stranke prinesejo sladkarije, ampak stranke, ki prinesejo dokumente v mehurčkasti kuverti so pa moje najljubše 🤗",0,
"""ne sledi mi"", dobro da dobri mami ni bilo treba skakati za kravami. .. Ob kozolcu se lepo pasejo, jutri pa naprej. Danes so zelo malo pile.",0,
"@maticej @cashkee Super ideja.Morata pa stati,hoditi ali sedeti vedno skupaj.Kot na famozni fotki.",0,
"@2sto7 Ma ajde, ob poplavi nerealnih številk bi bil lahko ""vreden"" max 70. 110 je pa bolanija brez primere :)",0,
@2pir_a @Marjanmark @KlemenZbacnik Mojega pradetka so odpeljali v Dachau in mu tam pulili nohte in zobe.,0,
Kosič razkril skrivnosti uspeha - Nogometaši Celja so v spomlada - https://t.co/AtW4EREnTw,0,
Prvic po sto letih hocem gledat tekmo in dobim tole :) https://t.co/D7bojWi4g0,0,
"Ljudskih modrosti ne razžre niti digitalizacija.  Recimo tale ...  Kdor visoko leta, se nizko prikobali.",0,
@fzagorc @Leon48303573 A ni to krožno gospidarstvo! Baje ga Cerar propagira!,0,
"@Nova24TV To so ga starši nagnali, da je prodajal. Malo je šlo za droge malo pa za njihovo promocijo",0,
"Na pot brez navigacije, fotoaparata in vodnikov https://t.co/YGfwvqU2gQ #mobiforum: Raziskava razkriva, da več kot 90 odstotkov ljudi upor…",0,
"@tasosedova @gromska_strela V resnici ne vem, kako lahko tvoj dekolte na IG vpliva na to, da se enmu zdi primerno dickpic poslat v PM :)",0,
"@1nekorektna Ja ja, s privatnimi jet leti lahko ""uničimo"" tisti zlobni 1% 😂😂",0,
@TinaMaze Super si na EUsp Zivim v NL pa te prosim ce NL Esp reporterju objasnis da CATER ni KATER-macak v NL jeziku in da A.Bucik ni Busic,0,
"Fabrizio je uspel. Brezplacna viralna akcija, pristal je v inboxu vseh Slovencev. Jutri v LJ odpria picerijo Virus. #nehajtedelit #vasprosim",0,
"Orban trdi, da ima spisek 2.000 plačancev, ki ga želijo zrušiti na parlamentarnih volitvah - https://t.co/j1orFagwx7 https://t.co/yKC5EfJIzT",0,
"Impulzivno narocanje cevljev. Mami me bo ubila, sirim se v njene predele omare s cevlji.",0,
"@Alex4Aleksandra MB je v marsičem opozicija LJ, ampak to okoli župana je pa že videno. Megla gre rada čez Trojane.",0,
"@Marjanmark @BineTraven Približno koliko je teh, ki nimajo koga, ki bi jim prinesel zadeve iz trgovine? Vseh 90%, ki jih je Bine v trgovini videl?",0,
@leaathenatabako Sem vidla. Dobro si to nardila. Zdaj je nehalo in je končno mir. Gremo spat. Lahko noč.,0,
Le zakaj si ti nosilci zvezde te kar ne tetovirajo na telo ? Tako za stalno. https://t.co/EYBjHL72iy,0,
V ZDA lobisti kabelske industrije še niso prenehali zabati nožev v truplo #resimonet - https://t.co/5riA2gbo9t,0,
"@MatejaZvizej1 Pokazalo se je, da je izolacija najboljši ukrep za besnilo. Stoodstotno prepreči prenos okužbe. Nasilja si ni izmislil fašizem, ga je zgolj izkoristil za pohod na oblast. In nasilnih fašizoidov ni mogoče ustaviti s šopkom vijolic. Edino pravo zdravilo zanje je rdeča zvezda!",0,
"@drfilomena Generali po bitki. Še hujši so tisti aktivni, ki izrabljajo situacijo za svojo agendo.",0,
"@jdamijan Ne vem, Joze, a so posnetki trug v Bergamu fotomontaza ali fake news?",0,
"V četrtek smo izvedeli, da bodo v ponedeljek zaprli šole in zavihali smo rokave. V štirih dneh (četrtek, petek, sobota, nedelja) so stekle priprave in aktivirale so se vse osnovne, srednje šole in Univerze in brez histerije nadaljevale s poukom preko e- virov. Vredno pohvale! https://t.co/TzTjxeoQPV",0,
Nova Liza prinaša darilo - papirnate prtičke s prazničnimi motivi! https://t.co/Ccw0zHPofN https://t.co/fYiJArWMKI,0,
Manjka samo še akcija zbiranja plastičnih zamaškov za otroške kardiologe iz tujine  https://t.co/dm4n2nFogr https://t.co/qR5NhTjS49,0,
"Kaj naj vzgojiteljice storijo, ko bo otrok jokal, če naj si najprej umijejo roke. Dr. Logaj: Higienski režim sigurno predstavlja neke nove navade, ki jih bomo sčasoma pridobili. Vzgojiteljica naj otroka vzame v naročje in ga potolaži, tako kot je to počela pred epidemijo.",0,
